"","Planning Area","Subzone","Planning Region","Total","young","old","Economically Active","% Young","% Old","% Economically Active","Year"
"3081","Geylang","Macpherson","Central Region",29920,8010,4530,17370,26.7803320694309,15.1454312452587,58.0742032516873,2008
"3082","Hougang","Defu Industrial Park","North East Region",30,0,0,0,0,0,0,2008
"3083","Hougang","Hougang Central","North East Region",50310,16020,4300,29980,31.8489002288469,8.54870605393518,59.6023738365062,2008
"3084","Hougang","Lorong Ah Soo","North East Region",35340,10020,3970,21380,28.329084441876,11.2241981271704,60.4466891584141,2008
"3085","Hougang","Rosyth","North East Region",22770,7370,2240,13160,32.3671355436383,9.8375011693012,57.7953193696446,2008
"3086","Hougang","Sungei Serangoon","North East Region",0,0,0,0,0,0,0,2008
"3087","Hougang","Tai Keng","North East Region",12990,4110,1410,7490,31.5910594995699,10.8378087334291,57.5710549031092,2008
"3088","Hougang","Trafalgar","North East Region",95330,31590,7020,56730,33.134043094814,7.36312068773645,59.5028257286736,2008
"3089","Jurong East","Boon Lay","West Region",20230,6350,1680,12210,31.373502285819,8.30039115593322,60.3260571511575,2008
"3090","Jurong East","International Business Park","West Region",10,0,0,0,0,0,0,2008
"3091","Jurong East","Jurong Lake","West Region",1160,280,140,770,23.5292140402182,11.7646070201091,64.7053386105999,2008
"3092","Jurong East","Jurong Port","West Region",0,0,0,0,0,0,0,2008
"3093","Jurong East","Jurong Regional Centre","West Region",2570,730,270,1580,28.2944639749458,10.4650757167608,61.2400727128965,2008
"3094","Jurong East","Jurong River","West Region",10,0,0,0,0,0,0,2008
"3095","Jurong East","Penjuru Crescent","West Region",20,0,0,0,0,0,0,2008
"3096","Jurong East","Teban Gardens","West Region",19060,5540,1720,11790,29.081349563596,9.02886665151357,61.8897312914796,2008
"3097","Jurong East","Toh Guan","West Region",15330,5390,720,9230,35.13687409591,4.69360841355384,60.1694523015304,2008
"3098","Jurong East","Yuhua","West Region",30110,8790,2670,18660,29.1832572432745,8.86453888959532,61.95217066661,2008
"3099","Jurong West","Boon Lay","West Region",22910,6950,1800,14160,30.3360845324817,7.85682764870028,61.8070441697756,2008
"3100","Jurong West","Boon Lay","North Region",22910,6950,1800,14160,30.3360845324817,7.85682764870028,61.8070441697756,2008
"3101","Jurong West","Central","West Region",67810,22810,2700,42320,33.6281831596369,3.98053899741427,62.3912631002118,2008
"3102","Jurong West","Central","North Region",67810,22810,2700,42320,33.6281831596369,3.98053899741427,62.3912631002118,2008
"3103","Jurong West","Chin Bee","West Region",10,0,0,0,0,0,0,2008
"3104","Jurong West","Chin Bee","North Region",10,0,0,0,0,0,0,2008
"3105","Jurong West","Hong Kah","West Region",59580,18850,4180,36580,31.6222057335672,7.01224509105098,61.3655323996758,2008
"3106","Jurong West","Hong Kah","North Region",59580,18850,4180,36580,31.6222057335672,7.01224509105098,61.3655323996758,2008
"3107","Jurong West","Kian Teck","West Region",50,0,0,0,0,0,0,2008
"3108","Jurong West","Kian Teck","North Region",50,0,0,0,0,0,0,2008
"3109","Jurong West","Safti","West Region",0,0,0,0,0,0,0,2008
"3110","Jurong West","Safti","North Region",0,0,0,0,0,0,0,2008
"3111","Jurong West","Taman Jurong","West Region",32120,10840,2200,19090,33.7379291198478,6.84718118668497,59.4148585699164,2008
"3112","Jurong West","Taman Jurong","North Region",32120,10840,2200,19090,33.7379291198478,6.84718118668497,59.4148585699164,2008
"3113","Jurong West","Wenya","West Region",8210,2640,380,5210,32.0777253004553,4.6172483387019,63.3049048543076,2008
"3114","Jurong West","Wenya","North Region",8210,2640,380,5210,32.0777253004553,4.6172483387019,63.3049048543076,2008
"3115","Jurong West","Yunnan","West Region",73340,26720,3380,43260,36.4231139008841,4.60741485722262,58.9694576104883,2008
"3116","Jurong West","Yunnan","North Region",73340,26720,3380,43260,36.4231139008841,4.60741485722262,58.9694576104883,2008
"3117","Kallang","Bendemeer","Central Region",29630,7440,4130,18070,25.1012061062058,13.9338684433642,60.9648917122498,2008
"3118","Kallang","Boon Keng","Central Region",11030,2710,1570,6750,24.5693340259891,14.2338946202225,61.1966806920393,2008
"3119","Kallang","Crawford","Central Region",9990,1910,2310,5780,19.0999809000191,23.0999769000231,57.7999422000578,2008
"3120","Kallang","Geylang Bahru","Central Region",13800,3460,2060,8300,25.0361613341814,14.9059226440502,60.0578436629206,2008
"3121","Kallang","Kallang Bahru","Central Region",20,0,0,0,0,0,0,2008
"3122","Kallang","Kampong Bugis","Central Region",830,220,90,540,25.8820484464889,10.5881107281091,63.5286643686545,2008
"3123","Kallang","Kampong Java","Central Region",12010,3020,1540,7440,25.1666456944619,12.8333226388978,61.9999483333764,2008
"3124","Kallang","Lavender","Central Region",10010,2400,1430,6190,23.9520719041199,14.2714428428714,61.7763854527091,2008
"3125","Kallang","Tanjong Rhu","Central Region",10900,3000,1040,6870,27.4976833201803,9.5325302176625,62.9696948032128,2008
"3126","Lim Chu Kang","Lim Chu Kang",NA,90,0,0,0,0,0,0,2008
"3127","Mandai","Subzone 1","North Region",0,0,0,0,0,0,0,2008
"3128","Mandai","Subzone 2","North Region",0,0,0,0,0,0,0,2008
"3129","Mandai","Subzone 3","North Region",1530,530,120,890,34.4153609392147,7.79215719378446,57.7918325205681,2008
"3130","Marina East","Marina East",NA,0,0,0,0,0,0,0,2008
"3131","Marina South","Marina South",NA,0,0,0,0,0,0,0,2008
"3132","Marine Parade","East Coast","Central Region",0,0,0,0,0,0,0,2008
"3133","Marine Parade","Katong","Central Region",9270,2750,1120,5410,29.6335887569087,12.0689525119046,58.2973509726821,2008
"3134","Marine Parade","Marina East","Central Region",0,0,0,0,0,0,0,2008
"3135","Marine Parade","Marine Parade","Central Region",28020,7180,4550,16290,25.6245447449876,16.238395346754,58.1370242194774,2008
"3136","Marine Parade","Mountbatten","Central Region",9100,2740,920,5440,30.1098570221351,10.109879000133,59.7801540877428,2008
"3137","Museum","Bras Basah","Central Region",10,0,0,0,0,0,0,2008
"3138","Museum","Dhoby Ghaut","Central Region",140,40,0,110,26.6648890073995,0,73.3284447703487,2008
"3139","Museum","Fort Canning","Central Region",150,20,10,110,14.2846939504321,7.14234697521606,78.5658167273766,2008
"3140","Newton","Cairnhill","Central Region",2730,750,340,1650,27.372162875318,12.4087138368108,60.2187583256995,2008
"3141","Newton","Goodwood Park","Central Region",700,220,50,450,30.5551311787336,6.94434799516673,62.4991319565006,2008
"3142","Newton","Istana Negara","Central Region",60,0,0,0,0,0,0,2008
"3143","Newton","Monk's Hill","Central Region",1160,310,130,710,26.9562873366319,11.304249528265,61.7385935774472,2008
"3144","Newton","Newton Circus","Central Region",80,0,0,0,0,0,0,2008
"3145","Newton","Orange Grove","Central Region",1260,320,100,830,25.5997952016384,7.999936000512,66.3994688042496,2008
"3146","North Eastern Islands","North Eastern Islands",NA,60,0,0,0,0,0,0,2008
"3147","Novena","Balestier","Central Region",32460,8470,4450,19540,26.093645688957,13.7091763064768,60.1971471974285,2008
"3148","Novena","Dunearn","Central Region",3730,1120,490,2110,30.1074459477259,13.1720076021301,56.7202776336623,2008
"3149","Novena","Malcolm","Central Region",2610,810,290,1520,30.915912534685,11.0686600432823,58.0150457441002,2008
"3150","Novena","Moulmein","Central Region",6700,1950,630,4120,29.1044341724863,9.40297104034173,61.4924455336634,2008
"3151","Novena","Mount Pleasant","Central Region",640,180,80,380,28.1245605537413,12.4998046905517,59.3740722801206,2008
"3152","Orchard","Boulevard","Central Region",270,40,50,200,13.7926278404193,17.2407848005241,68.9631392020965,2008
"3153","Orchard","Somerset","Central Region",130,30,10,110,19.9986667555496,6.66622225184988,73.3284447703487,2008
"3154","Orchard","Tanglin","Central Region",350,80,20,260,22.2216049554179,5.55540123885448,72.2202161051082,2008
"3155","Outram","China Square","Central Region",1840,330,330,1190,17.837741417614,17.837741417614,64.3239766271534,2008
"3156","Outram","Chinatown","Central Region",6580,1110,1510,3950,16.8949514536508,22.9832222477591,60.1216740918203,2008
"3157","Outram","Pearl's Hill","Central Region",8270,1600,1840,4840,19.3236481598452,22.222195383822,58.4540356835318,2008
"3158","Outram","People's Park","Central Region",530,110,60,390,19.6425063838146,10.7140943911716,69.6416135426153,2008
"3159","Pasir Ris","Elias","East Region",36030,13920,1790,20330,38.6237406704382,4.96670228448882,56.4095292981328,2008
"3160","Pasir Ris","Loyang","East Region",10,0,0,0,0,0,0,2008
"3161","Pasir Ris","Loyang East","East Region",12760,4500,970,7290,35.2664300419827,7.60187492016072,57.131616668012,2008
"3162","Pasir Ris","Pasir Ris Drive","East Region",61170,23490,3370,34340,38.3823466695512,5.50653504795179,56.1111019426304,2008
"3163","Pasir Ris","Pasir Ris Park","East Region",1270,460,60,750,36.2201872426201,4.72437224903741,59.0546531129676,2008
"3164","Pasir Ris","Pasir Ris Town","East Region",20770,7790,1140,11850,37.487951160755,5.48604163328122,57.0259590827916,2008
"3165","Pasir Ris","Pasir Ris West","East Region",50,0,0,0,0,0,0,2008
"3166","Paya Lebar","Airport Road",NA,0,0,0,0,0,0,0,2008
"3167","Paya Lebar","Paya Lebar East",NA,10,0,0,0,0,0,0,2008
"3168","Paya Lebar","Paya Lebar North",NA,50,0,0,0,0,0,0,2008
"3169","Paya Lebar","Paya Lebar West",NA,40,0,0,0,0,0,0,2008
"3170","Paya Lebar","Plab",NA,0,0,0,0,0,0,0,2008
"3171","Pioneer","Benoi Sector",NA,10,0,0,0,0,0,0,2008
"3172","Pioneer","Gul Basin",NA,10,0,0,0,0,0,0,2008
"3173","Pioneer","Gul Circle",NA,20,0,0,0,0,0,0,2008
"3174","Pioneer","Joo Koon",NA,50,0,0,0,0,0,0,2008
"3175","Pioneer","Pioneer Sector",NA,10,0,0,0,0,0,0,2008
"3176","Punggol","Subzone 1","North East Region",210,50,20,140,23.808390076663,9.52335603066521,66.6634922146564,2008
"3177","Punggol","Subzone 2","North East Region",410,120,10,270,29.9992500187495,2.49993750156246,67.4983125421864,2008
"3178","Punggol","Subzone 3","North East Region",6530,2090,350,4110,31.9083482315294,5.34350329236139,62.7479958045866,2008
"3179","Punggol","Subzone 4","North East Region",41520,14190,1960,25380,34.1680630464572,4.71947875765019,61.1124341169193,2008
"3180","Punggol","Subzone 5","North East Region",8290,2730,330,5240,32.8915266367149,3.97589882421828,63.1324540572843,2008
"3181","Punggol","Subzone 6","North East Region",0,0,0,0,0,0,0,2008
"3182","Queenstown","Commonwealth","Central Region",8840,1860,1750,5270,20.9459223581955,19.7071850144313,59.3467800148874,2008
"3183","Queenstown","Dover","Central Region",11820,3250,1360,7230,27.449301140793,11.4864767850703,61.0641376147486,2008
"3184","Queenstown","Ghim Moh","Central Region",11950,2810,2150,7010,23.4753354424934,17.9615555876729,58.5630254277148,2008
"3185","Queenstown","Holland Drive","Central Region",15560,3330,2760,9480,21.3872695007903,17.7263855321866,60.8862807409886,2008
"3186","Queenstown","Kent Ridge","Central Region",1350,370,70,910,27.4072043910786,5.18514677669054,67.4069080969771,2008
"3187","Queenstown","Margaret Drive","Central Region",8970,2240,1150,5560,25.0279049967542,12.8491476545836,62.1228356169434,2008
"3188","Queenstown","Mei Chin","Central Region",17370,4630,2580,10170,26.6398005524738,14.8446404806441,58.5155014295159,2008
"3189","Queenstown","National University Of Singapore","Central Region",290,150,0,120,55.5534980185919,0,44.4427984148735,2008
"3190","Queenstown","One North","Central Region",230,50,10,190,19.9992000319987,3.99984000639974,75.9969601215951,2008
"3191","Queenstown","Pasir Panjang 1","Central Region",3550,1080,270,2200,30.4224495142267,7.60561237855668,61.9716564178692,2008
"3192","Queenstown","Pasir Panjang 2","Central Region",3470,1050,220,2200,30.2592787917038,6.34003936588079,63.4003936588079,2008
"3193","Queenstown","Port","Central Region",300,80,30,190,26.6657778074064,9.99966667777741,63.3312222925902,2008
"3194","Queenstown","Queensway","Central Region",300,80,20,210,25.805619173575,6.45140479339376,67.7397503306345,2008
"3195","Queenstown","Singapore Polytechnic","Central Region",170,50,0,100,33.3311112592494,0,66.6622225184988,2008
"3196","Queenstown","Tanglin Halt","Central Region",14320,3080,2480,8770,21.4933555524386,17.3063382370284,61.2002364269111,2008
"3197","River Valley","Institution Hill","Central Region",2650,740,180,1720,28.0301968553149,6.81815599183336,65.1512683664077,2008
"3198","River Valley","Leonie Hill","Central Region",2200,610,140,1450,27.7271466947877,6.36360743814801,65.9087913236758,2008
"3199","River Valley","One Tree Hill","Central Region",1640,420,220,1010,25.454391185508,13.3332525257423,61.2117502318168,2008
"3200","River Valley","Oxley","Central Region",1410,300,210,910,21.1266117844241,14.7886282490968,64.0840557460863,2008
"3201","River Valley","Paterson","Central Region",80,0,0,0,0,0,0,2008
"3202","Rochor","Bencoolen","Central Region",1620,340,270,1010,20.9875247683656,16.6665637866433,62.3452941648508,2008
"3203","Rochor","Farrer Park","Central Region",3420,800,450,2170,23.3917444685834,13.1578562635782,63.4501068710325,2008
"3204","Rochor","Kampong Glam","Central Region",200,40,70,110,18.1809917731012,31.8167356029271,49.9977273760284,2008
"3205","Rochor","Little India","Central Region",4290,1030,700,2560,24.0092680436642,16.3169782821019,59.6735205745441,2008
"3206","Rochor","Mackenzie","Central Region",50,0,0,0,0,0,0,2008
"3207","Rochor","Mount Emily","Central Region",980,220,70,680,22.6801785548603,7.21642044927372,70.102370078659,2008
"3208","Rochor","Rochor Canal","Central Region",10,0,0,0,0,0,0,2008
"3209","Rochor","Selegie","Central Region",330,90,40,210,26.4698097114791,11.7643598717685,61.7628893267845,2008
"3210","Rochor","Sungei Road","Central Region",2550,600,480,1470,23.5293194928647,18.8234555942918,57.6468327575186,2008
"3211","Rochor","Victoria","Central Region",2490,490,420,1580,19.6786358287718,16.8674021389472,63.4535604274682,2008
"3212","Seletar","Seletar",NA,300,90,10,230,27.2719008514893,3.03021120572104,69.6948577315839,2008
"3213","Sembawang","Admiralty","North Region",11370,3780,710,6900,33.1869770087998,6.23353271858409,60.5794024763806,2008
"3214","Sembawang","Sembawang Central","North Region",29760,10620,1320,17820,35.6854718798818,4.43548238055028,59.8790121374287,2008
"3215","Sembawang","Sembawang East","North Region",110,50,20,70,35.7117348760803,14.2846939504321,49.9964288265124,2008
"3216","Sembawang","Sembawang North","North Region",24330,8460,1110,14760,34.7718722680344,4.56226692878466,60.6658197016771,2008
"3217","Sembawang","Sembawang Springs","North Region",3560,1110,460,1970,31.3558436275604,12.9943135753854,55.6495603119765,2008
"3218","Sembawang","Sembawang Straits","North Region",880,270,100,520,30.336737789463,11.2358288109122,58.4263098167436,2008
"3219","Sembawang","Senoko North","North Region",30,0,0,0,0,0,0,2008
"3220","Sembawang","Senoko South","North Region",30,0,0,0,0,0,0,2008
"3221","Sembawang","The Wharves","North Region",10,0,0,0,0,0,0,2008
"3222","Sengkang","Buangkok","North East Region",30410,10220,1430,18770,33.5963071675519,4.70085315553808,61.7028068038111,2008
"3223","Sengkang","Jalan Kayu East","North East Region",10900,3380,550,6970,31.0091458631689,5.04586693039731,63.9448954633987,2008
"3224","Sengkang","Jalan Kayu West","North East Region",1170,280,340,550,23.9314193895779,29.0595806873446,47.008145229528,2008
"3225","Sengkang","Sengkang Town Centre","North East Region",51180,17980,2650,30560,35.1240408040553,5.17679133096477,59.6991483299183,2008
"3226","Sengkang","Sungei Serangoon East","North East Region",0,0,0,0,0,0,0,2008
"3227","Sengkang","Sungei Serangoon West","North East Region",56140,19720,2940,33490,35.1202074585561,5.23597413428778,59.6438005977203,2008
"3228","Sengkang","Trafalgar","North East Region",11190,3210,570,7420,28.6606886958137,5.08928117028467,66.2499408482671,2008
"3229","Serangoon","Seletar Hills","North East Region",11790,3800,1330,6670,32.2033625395233,11.2711768888331,56.5253758259527,2008
"3230","Serangoon","Serangoon Central","North East Region",53390,16210,5160,32010,30.367173029754,9.66653996505433,59.9662682715871,2008
"3231","Serangoon","Serangoon Garden","North East Region",40680,11810,4740,24120,29.0385962531113,11.6547795291912,59.306599629555,2008
"3232","Serangoon","Serangoon North","North East Region",18690,6740,1010,10940,36.0620459807138,5.40395644518114,58.5339440695858,2008
"3233","Simpang","Pulau Seletar",NA,0,0,0,0,0,0,0,2008
"3234","Simpang","Simpang North",NA,0,0,0,0,0,0,0,2008
"3235","Simpang","Simpang South",NA,0,0,0,0,0,0,0,2008
"3236","Simpang","Tanjong Irau",NA,0,0,0,0,0,0,0,2008
"3237","Singapore River","Boat Quay","Central Region",180,40,30,130,19.9990000499975,14.9992500374981,64.9967501624919,2008
"3238","Singapore River","Clarke Quay","Central Region",120,30,10,100,21.4270409256482,7.14234697521606,71.4234697521606,2008
"3239","Singapore River","Robertson Quay","Central Region",1360,330,80,960,24.0874154203254,5.8393734352304,70.0724812227648,2008
"3240","Southern Islands","Sentosa","Central Region",380,110,10,260,28.9466066682456,2.63150969711323,68.4192521249441,2008
"3241","Southern Islands","Southern Group","Central Region",0,0,0,0,0,0,0,2008
